,add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,foreign_worker_info_education_other,foreign_worker_info_inst,foreign_worker_info_major,foreign_worker_info_postal_code,foreign_worker_info_rel_occup_exp,foreign_worker_info_req_experience,foreign_worker_info_state,foreign_worker_info_training_comp,foreign_worker_ownership_interest,foreign_worker_yr_rel_edu_completed,fw_info_alt_edu_experience,fw_info_birth_country,fw_info_education_other,fw_info_postal_code,fw_info_rel_occup_exp,fw_info_req_experience,fw_info_training_comp,fw_info_yr_rel_edu_completed,fw_ownership_interest,ji_foreign_worker_live_on_premises,ji_fw_live_on_premises,ji_live_in_dom_svc_contract,ji_live_in_domestic_service,ji_offered_to_sec_j_foreign_worker,ji_offered_to_sec_j_fw,job_info_alt_cmb_ed_oth_yrs,job_info_alt_combo_ed,job_info_alt_combo_ed_exp,job_info_alt_combo_ed_other,job_info_alt_field,job_info_alt_field_name,job_info_alt_occ,job_info_alt_occ_job_title,job_info_alt_occ_num_months,job_info_combo_occupation,job_info_education,job_info_education_other,job_info_experience,job_info_experience_num_months,job_info_foreign_ed,job_info_foreign_lang_req,job_info_job_req_normal,job_info_job_title,job_info_major,job_info_training,job_info_training_field,job_info_training_num_months,job_info_work_city,job_info_work_postal_code,job_info_work_state,naics_2007_us_code,naics_2007_us_title,naics_code,naics_title,naics_us_code,naics_us_code_2007,naics_us_title,naics_us_title_2007,orig_case_no,orig_file_date,preparer_info_emp_completed,preparer_info_title,pw_amount_9089,pw_determ_date,pw_expire_date,pw_job_title_908,pw_job_title_9089,pw_level_9089,pw_soc_code,pw_soc_title,pw_source_name_9089,pw_source_name_other_9089,pw_track_num,pw_unit_of_pay_9089,rec_info_barg_rep_notified,recr_info_barg_rep_notified,recr_info_coll_teach_comp_proc,recr_info_coll_univ_teacher,recr_info_employer_rec_payment,recr_info_first_ad_start,recr_info_job_fair_from,recr_info_job_fair_to,recr_info_on_campus_recr_from,recr_info_on_campus_recr_to,recr_info_pro_org_advert_from,recr_info_pro_org_advert_to,recr_info_prof_org_advert_from,recr_info_prof_org_advert_to,recr_info_professional_occ,recr_info_radio_tv_ad_from,recr_info_radio_tv_ad_to,recr_info_second_ad_start,recr_info_sunday_newspaper,recr_info_swa_job_order_end,recr_info_swa_job_order_start,refile,ri_1st_ad_newspaper_name,ri_2nd_ad_newspaper_name,ri_2nd_ad_newspaper_or_journal,ri_campus_placement_from,ri_campus_placement_to,ri_coll_tch_basic_process,ri_coll_teach_pro_jnl,ri_coll_teach_select_date,ri_employee_referral_prog_from,ri_employee_referral_prog_to,ri_employer_web_post_from,ri_employer_web_post_to,ri_job_search_website_from,ri_job_search_website_to,ri_layoff_in_past_six_months,ri_local_ethnic_paper_from,ri_local_ethnic_paper_to,ri_posted_notice_at_worksite,ri_pvt_employment_firm_from,ri_pvt_employment_firm_to,ri_us_workers_considered,schd_a_sheepherder,us_economic_sector,wage_offer_from_9089,wage_offer_to_9089,wage_offer_unit_of_pay_9089,wage_offered_from_9089,wage_offered_to_9089,wage_offered_unit_of_pay_9089
3722,,,,,PERM,A-11140-79771,,,Certified,,,CHINA,2012-01-12,8816 HIGHWAY 301 NORTH,,CLAXTON,,,"NORMAN W. FRIES, INC. D/B/A CLAXTON POULTRY FARMS",,,,30417.0,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLAXTON,,GA,311615,Poultry Processing,,,,,,,,,,,16640.0,,,,"Meat, Poultry and Fish Cutter and Trimmers",Level I,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agribusiness,16640.0,,yr,,,
3723,,,,,PERM,A-11140-79774,,,Denied,,,INDIA,2012-01-30,220 NORWOOD PARK SOUTH,,NORWOOD,,,"ADVANTAGE TECHNICAL SERVICES, INC.",,,,2062.0,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dearborn,,MI,561320,Temporary Help Services,,,,,,,,,,,63232.0,,,,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,63232.0,,yr,,,
3724,,,,,PERM,A-11140-79782,,,Certified-Expired,H-1B,,INDIA,2011-10-20,3601 ALGONQUIN ROAD,SUITE 425,ROLLING MEADOWS,,,VIVA USA INC.,,,,60008.0,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolling Meadows,,IL,541511,Custom Computer Programming Services,,,,,,,,,,,65395.0,,,,Mechanical Engineers,Level II,17-2141.00,Mechanical Engineers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,65395.0,,yr,,,
3725,,,,,PERM,A-11140-79790,,,Denied,F-2,,SOUTH KOREA,2012-03-06,13748 WARWICK BLVD,,NEWPORT NEWS,,,KYUNG SUNG RESTAURANT INC,,,,23602.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Newport News,,VA,722110,Full-Service Restaurants,,,,,,,,,,,24877.0,,,,Cook,Level IV,35-2014.00,"Cooks, Restaurant",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,25000.0,,yr,,,
3726,,,,,PERM,A-11140-79792,,,Certified,B-2,,PHILIPPINES,2012-02-03,870 S. MEADOWS,,CHANDLER,,,ANAS HAVEN ADULT HOME CARE,,,,85224.0,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chandler,,AZ,623110,Nursing Care Facilities,,,,,,,,,,,28579.0,,,,Cook,Level I,35-2012.00,"Cooks, Institution and Cafeteria",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Care,28579.0,,yr,,,
3727,,,,,PERM,A-11140-79799,,,Certified-Expired,H-1B,,TAIWAN,2011-10-06,4275 BURTON DRIVE,,SANTA CLARA,,,"OMNIVISION TECHNOLOGIES, INC.",,,,95054.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Clara,,CA,3344,Semiconductor and Other Electronic Component Manufacturing,,,,,,,,,,,92331.0,,,,"Electronics Engineers, Except Computer",Level II,17-2072.00,"Electronics Engineers, Except Computer",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,92331.0,,yr,,,
3728,,,,,PERM,A-11140-79805,,,Certified,P-1,,CHILE,2012-01-12,1160 WEST BOYLSTON STREET,,WORCESTER,,,HARP & EAGLE RESTAURANT CO. INC,,,,1606.0,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worcester,,MA,722110,Full-Service Restaurants,,,,,,,,,,,31886.0,,,,Bakers,Level IV,51-3011.00,Bakers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,31886.0,,yr,,,
3729,,,,,PERM,A-11140-79816,,,Denied,,,MONGOLIA,2012-03-05,"7351 LOCKPORT PL, #B & C",,LORTON,,,"G & B VENTURE, INC.",,,,22079.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LORTON,,VA,23,Construction,,,,,,,,,,,23.54,,,,ACCOUNTANTS,Level I,13-2011.01,Accountants,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,23.54,,hr,,,
3730,,,,,PERM,A-11140-79823,,,Certified,L-1,,TAIWAN,2012-01-06,3 CROWN PLAZA,,HAZLET,,,"AAEON SYSTEMS, INC.",,,,7730.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brea,,CA,541511,Custom Computer Programming Services,,,,,,,,,,,51293.0,,,,Systems Engineer,Level I,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,51900.0,,yr,,,
3731,,,,,PERM,A-11140-79834,,,Certified,F-1,,SOUTH KOREA,2012-01-18,1126 N. BROOKHURST ST.,,ANAHEIM,,,SOUTH BAYLO UNIVERSITY,,,,92801.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anaheim,,CA,6113,"Colleges, Universities, and Professional Schools",,,,,,,,,,,85675.0,,,,Database Administrator,Level IV,15-1061.00,Database Administrators,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,85675.0,,yr,,,
3732,,,,,PERM,A-11140-79837,,,Certified,,,PAKISTAN,2012-01-09,15550 W AIRPORT BLVD,,SUGARLAND,,,AJ BUSINESS INC,,,,77498.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUGAR LAND,,TX,447110,Gasoline Stations with Convenience Stores,,,,,,,,,,,49857.6,,,,SHIFT MANAGER,Level IV,41-1011.00,First-Line Supervisors/Managers of Retail Sales Workers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Retail,50000.0,,yr,,,
3733,,,,,PERM,A-11140-79838,,,Certified,H-1B,,PHILIPPINES,2012-01-27,7733 FORSYTH BLVD.,STE. 2300,ST. LOUIS,,,"REHABCARE GROUP, INC.",,,,63105.0,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,,CO,623110,Nursing Care Facilities,,,,,,,,,,,56950.0,,,,Occupational Therapists,Level I,29-1122.00,Occupational Therapists,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Care,72800.0,,yr,,,
3734,,,,,PERM,A-11140-79841,,,Denied,H-3,,PHILIPPINES,2012-02-10,3333 WILSHIRE BLVD.,STE. 625,LOS ANGELES,,,"SECURE NURSING SERVICE, INC.",,,,90010.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,,CA,5613,Employment Services,,,,,,,,,,,38064.0,,,,Market Research Analyst,Level I,19-3021.00,Market Research Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,38064.0,,yr,,,
3735,,,,,PERM,A-11140-79842,,,Certified,,,INDIA,2012-01-31,"560 BROAD HOLLOW RD,SUITE # 311",,MELVILLE,,,SRIVEN SYSTEMS INC,,,,11747.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melville,,NY,541511,Custom Computer Programming Services,,,,,,,,,,,110926.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,110926.0,,yr,,,
3736,,,,,PERM,A-11140-79844,,,Denied,B-1,,TURKEY,2012-01-17,18552 MCARTHUR BLVD SUITE 400,,IRVINE,,,"KAYA TAX & BOOKKEEPING SERVICES, INC",,,,92612.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Irvine,,CA,541211,Offices of Certified Public Accountants,,,,,,,,,,,45198.0,,,,Accounts Clerk,Level IV,43-4141.00,New Accounts Clerks,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,45198.0,,yr,,,
3737,,,,,PERM,A-11140-79851,,,Certified-Expired,H-1B,,INDIA,2011-10-17,10025 GOVERNOR WARFIELD PARKWAY,#401,COLUMBIA,,,"QUALITY SOFTWARE SERVICES, INC.",,,,21044.0,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbia,,MD,541511,Custom Computer Programming Services,,,,,,,,,,,80288.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,80288.0,,yr,,,
3738,,,,,PERM,A-11140-79855,,,Certified,H-1B,,INDIA,2012-01-09,32605 W. 12 MILE RD.,SUITE 250,FARMINGTON HILLS,,,CSC COVANSYS CORPORATION,,,,48334.0,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farmington Hills,,MI,541511,Custom Computer Programming Services,,,,,,,,,,,89794.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,89794.0,,yr,,,
3739,,,,,PERM,A-11140-79858,,,Certified,H-1B,,BANGLADESH,2011-11-14,6 LT. JOHN OLSEN LANE,,SAINT JAMES,,,"FLOWERSON HOLDINGS, INC.",,,,11780.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint James,,NY,54161,Management Consulting Services,,,,,,,,,,,64355.0,,,,Network and Computer Systems Administrators,Level II,15-1071.00,Network and Computer Systems Administrators,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,65000.0,,yr,,,
3740,,,,,PERM,A-11140-79859,,,Certified-Expired,H-1B,,INDIA,2011-10-06,3111 FORTUNE WAY,SUITE #B17,WELLINGTON,,,"SIMPLEX INFO SYSTEMS, INC",,,,33414.0,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wellington,,FL,541512,Computer Systems Design Services,,,,,,,,,,,98987.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,98987.0,,yr,,,
3741,,,,,PERM,A-11140-79861,,,Withdrawn,H-1B,,INDIA,2011-12-09,200 WEST STREET,,NEW YORK,,,"GOLDMAN, SACHS & CO.",,,,10282.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JERSEY CITY,,NJ,523110,Investment Banking and Securities Dealing,,,,,,,,,,,104562.0,,,,ACCOUNTANTS,Level IV,13-2011.00,Accountants and Auditors,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,117000.0,155000.0,yr,,,
3742,,,,,PERM,A-11140-79863,,,Denied,F-1,,SOUTH KOREA,2012-01-31,1619 S. H STREET,,BAKERSFIELD,,,HUISOON KIM PROFESSIONAL ACUPUNCTURE CORP,,,,93304.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakersfield,,CA,621399,Offices of All Other Miscellaneous Health Practitioners,,,,,,,,,,,34715.0,,,,"Health Diagnosing and Treating Practitioners, All Other",Level I,29-1199.99,"Health Diagnosing and Treating Practitioners, All Other",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Care,34715.0,,yr,,,
3743,,,,,PERM,A-11140-79866,,,Certified-Expired,H-1B,,INDIA,2011-10-19,5775 MOREHOUSE DRIVE,,SAN DIEGO,,,"QUALCOMM, INC.",,,,92121.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,,,,,,,,,,83907.0,,,,"Electronics Engineers, Except Computer",Level II,17-2072.00,"Electronics Engineers, Except Computer",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,83907.0,102840.0,yr,,,
3744,,,,,PERM,A-11140-79869,,,Denied,,,MONGOLIA,2012-03-06,"7351 LOCKPORT PL, #B & C",,LORTON,,,"G & B VENTURE, INC.",,,,22079.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LORTON,,VA,23,Construction,,,,,,,,,,,26.99,,,,COMPUTER  SYSTEMS ANALYSTS,Level I,15-1051.00,Computer Systems Analysts,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,26.99,,hr,,,
3745,,,,,PERM,A-11140-79899,,,Certified-Expired,H-1B,,TAIWAN,2011-10-19,135 US HWY 202/206,,BEDMINSTER,,,"GAIN CAPITAL GROUP, LLC",,,,7921.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,NY,523130,Commodity Contracts Dealing,,,,,,,,,,,85197.0,,,,"Sales Agents, Securities and Commodities",Level II,41-3031.01,"Sales Agents, Securities and Commodities",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,85197.0,,yr,,,
3746,,,,,PERM,A-11140-79903,,,Certified,H-1B,,INDIA,2012-01-30,32605 W. 12 MILE RD.,SUITE 250,FARMINGTON HILLS,,,CSC COVANSYS CORPORATION,,,,48334.0,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farmington Hills,,MI,541511,Custom Computer Programming Services,,,,,,,,,,,89794.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,89794.0,,yr,,,
3747,,,,,PERM,A-11140-79905,,,Denied,,,MONGOLIA,2012-03-05,4117 MERCHANTS PLAZA,,WOODBRIDGE,,,"KITCHEN & FLOOR CONCEPTS, INC.",,,,22192.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOODBRIDGE,,VA,23611,Residential Building Construction,,,,,,,,,,,12.55,,,,STONEMASONS,Level III,47-2022.00,Stonemasons,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,12.55,,hr,,,
3748,,,,,PERM,A-11140-79913,,,Certified,H-1B,,INDIA,2011-12-12,3301 EXPOSITION BLVD.,3RD FLOOR,SANTA MONICA,,,"BEACHBODY, LLC",,,,90404.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Monica,,CA,812191,Diet and Weight Reducing Centers,,,,,,,,,,,117333.0,,,,"Computer Software Engineers, Systems Software",Level IV,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,117400.0,,yr,,,
3749,,,,,PERM,A-11140-79915,,,Certified,Not in USA,,SWEDEN,2012-01-31,14416 SLOVER AVENUE,,FONTANA,,,THREE SISTERS RESTAURANT,,,,92337.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fontana,,CA,722110,Full-Service Restaurants,,,,,,,,,,,49774.0,,,,Chefs and Head Cooks,Level III,35-1011.00,Chefs and Head Cooks,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,49774.0,,yr,,,
3750,,,,,PERM,A-11140-79928,,,Certified-Expired,L-1,,RUSSIA,2011-10-25,18 LOVETON CIRCLE,,SPARKS,,,"MCCORMICK & COMPANY, INC.",,,,21152.0,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hunt Valley,,MD,311942,Spice and Extract Manufacturing,,,,,,,,,,,46238.0,,,,Accountants,Level I,13-2011.01,Accountants,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,56170.92,62000.0,yr,,,
3751,,,,,PERM,A-11140-79929,,,Certified,E-2,,SOUTH KOREA,2012-01-24,461 SUMNER AVENUE,,SPRINGFIELD,,,"CHOI'S WORLD TAE KWON DO, INC.",,,,1108.0,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Springfield,,MA,713940,Fitness and Recreational Sports Centers,,,,,,,,,,,60882.0,,,,"Treasurers, controllers, and Chief Financial Officers",Level I,11-3031.00,Financial Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,60882.0,,yr,,,
3752,,,,,PERM,A-11140-79938,,,Certified,H-1B,,PAKISTAN,2012-01-30,1220-C EAST JOPPA ROAD,SUITE 514,BALTIMORE,,,"AVF CONSULTING, INC.",,,,21286.0,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baltimore,,MD,541511,Custom Computer Programming Services,,,,,,,,,,,113485.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,113485.0,,yr,,,
3753,,,,,PERM,A-11140-79941,,,Certified-Expired,H-1B,,INDIA,2011-10-25,300 MADISON AVENUE,,NEW YORK,,,PRICEWATERHOUSECOOPERS,,,,10017.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Jose,,CA,541611,Administrative Management and General Management Consulting Services,,,,,,,,,,,102128.0,,,,Accountants,Level IV,13-2011.01,Accountants,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,102128.0,,yr,,,
3754,,,,,PERM,A-11140-79952,,,Denied,,,MONGOLIA,2012-03-05,"1230 N. HENRY ST., #A",,ALEXANDRIA,,,"ATTOCK, INC.",,,,22314.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALEXANDRIA,,VA,722110,Full-Service Restaurants,,,,,,,,,,,26.99,,,,COMPUTER SYSTEMS ANALYSTS,Level I,15-1051.00,Computer Systems Analysts,OES,,,hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,26.99,,hr,,,
3755,,,,,PERM,A-11140-79956,,,Certified,J-1,,FRANCE,2012-01-25,2903 M STREET NW,,WASHINGTON,,,ISABELLE GOETZ,,,,20007.0,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,DC,812112,Beauty Salons,,,,,,,,,,,33072.0,,,,Hair Stylist,Level III,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,33072.0,,yr,,,
3756,,,,,PERM,A-11140-79959,,,Certified,H-1B,,INDIA,2012-01-30,32605 W. 12 MILE RD.,SUITE 250,FARMINGTON HILLS,,,CSC COVANSYS CORPORATION,,,,48334.0,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farmington Hills,,MI,541511,Custom Computer Programming Services,,,,,,,,,,,89794.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,89794.0,,yr,,,
3757,,,,,PERM,A-11140-79971,,,Certified,H-1B,,INDIA,2012-02-16,1251 AVENUE OF THE AMERICAS,21ST FLOOR,NEW YORK,,,HEDGESERV CORPORATION,,,,10020.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,NY,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",,,,,,,,,,,117707.2,,,,Software Developer,Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,117707.2,,yr,,,
3758,,,,,PERM,A-11140-79973,,,Certified-Expired,H-1B,,CHINA,2011-10-19,2210 S. ROOSEVELT STREET,,TEMPE,,,TUV RHEINLAND PTL LLC,,,,85282.0,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tempe,,AZ,541380,Testing Laboratories,,,,,,,,,,,63877.0,,,,Mechanical Engineers,Level II,17-2141.00,Mechanical Engineers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerospace,65221.0,,yr,,,
3759,,,,,PERM,A-11140-79976,,,Certified,H-1B,,INDIA,2012-01-13,101 HUDSON STREET,SUITE # 3715,JERSEY CITY,,,U.S. TECH SOLUTIONS INC,,,,7302.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JERSEY CITY,,NJ,541519,Other Computer Related Services,,,,,,,,,,,101088.0,,,,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",Level III,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,101090.0,,yr,,,
3760,,,,,PERM,A-11140-79980,,,Certified,E-2,,SOUTH KOREA,2012-01-10,9975 WALKER ST.,,CYPRESS,,,"VISION EDUCATION CENTER, INC.",,,,90630.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cypress,,CA,61169,All Other Schools and Instruction,,,,,,,,,,,40950.0,,,,English Linguistics Teacher,Level I,25-1123.00,"English Language and Literature Teachers, Postsecondary",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,40950.0,,yr,,,
3761,,,,,PERM,A-11140-79985,,,Certified,H-1B,,INDIA,2012-01-30,32605 W. 12 MILE RD.,SUITE 250,FARMINGTON HILLS,,,CSC COVANSYS CORPORATION,,,,48334.0,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farmington Hills,,MI,541511,Custom Computer Programming Services,,,,,,,,,,,89794.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,89794.0,,yr,,,
